year,reporter,partner,product,indicator,value
2008,HRV,MEX,Total,XPRT-TRD-VL,2964.231
2009,HRV,MEX,Total,XPRT-TRD-VL,2039.999
2010,HRV,MEX,Total,XPRT-TRD-VL,2657.279
2011,HRV,MEX,Total,XPRT-TRD-VL,5752.732
2012,HRV,MEX,Total,XPRT-TRD-VL,8593.263
2013,HRV,MEX,Total,XPRT-TRD-VL,10139.913
2014,HRV,MEX,Total,XPRT-TRD-VL,22814.859
2015,HRV,MEX,Total,XPRT-TRD-VL,13683.116
2016,HRV,MEX,Total,XPRT-TRD-VL,17093.528
2017,HRV,MEX,Total,XPRT-TRD-VL,14935.613
2018,HRV,MEX,Total,XPRT-TRD-VL,14365.228
2019,HRV,MEX,Total,XPRT-TRD-VL,13570.058
2020,HRV,MEX,Total,XPRT-TRD-VL,8164.111
2021,HRV,MEX,Total,XPRT-TRD-VL,10215.421
2022,HRV,MEX,Total,XPRT-TRD-VL,11904.275
2002,HRV,SGP,Total,XPRT-TRD-VL,1843.288
2003,HRV,SGP,Total,XPRT-TRD-VL,1831.458
2004,HRV,SGP,Total,XPRT-TRD-VL,2839.258
2005,HRV,SGP,Total,XPRT-TRD-VL,6806.89
2006,HRV,SGP,Total,XPRT-TRD-VL,5712.452
2007,HRV,SGP,Total,XPRT-TRD-VL,87223.193
2008,HRV,SGP,Total,XPRT-TRD-VL,89316.624
2009,HRV,SGP,Total,XPRT-TRD-VL,46283.706
2010,HRV,SGP,Total,XPRT-TRD-VL,7596.86
2011,HRV,SGP,Total,XPRT-TRD-VL,11992.305
2012,HRV,SGP,Total,XPRT-TRD-VL,5672.223
2013,HRV,SGP,Total,XPRT-TRD-VL,4323.193
2014,HRV,SGP,Total,XPRT-TRD-VL,4593.939
2015,HRV,SGP,Total,XPRT-TRD-VL,3346.018
2016,HRV,SGP,Total,XPRT-TRD-VL,9964.197
2017,HRV,SGP,Total,XPRT-TRD-VL,10686.406
2018,HRV,SGP,Total,XPRT-TRD-VL,8984.106
2019,HRV,SGP,Total,XPRT-TRD-VL,9249.999
2020,HRV,SGP,Total,XPRT-TRD-VL,8592.024
2021,HRV,SGP,Total,XPRT-TRD-VL,5815.675
2022,HRV,SGP,Total,XPRT-TRD-VL,10331.441
2002,HRV,RUS,Total,XPRT-TRD-VL,83760.076
2003,HRV,RUS,Total,XPRT-TRD-VL,73701.232
2004,HRV,RUS,Total,XPRT-TRD-VL,115218.731
2005,HRV,RUS,Total,XPRT-TRD-VL,112586.414
2006,HRV,RUS,Total,XPRT-TRD-VL,123578.347
2007,HRV,RUS,Total,XPRT-TRD-VL,157060.58
2008,HRV,RUS,Total,XPRT-TRD-VL,186208.465
2009,HRV,RUS,Total,XPRT-TRD-VL,154049.794
2010,HRV,RUS,Total,XPRT-TRD-VL,230486.114
2011,HRV,RUS,Total,XPRT-TRD-VL,320466.506
2012,HRV,RUS,Total,XPRT-TRD-VL,422368.26
2013,HRV,RUS,Total,XPRT-TRD-VL,377505.849
2014,HRV,RUS,Total,XPRT-TRD-VL,365275.195
2015,HRV,RUS,Total,XPRT-TRD-VL,216043.098
2016,HRV,RUS,Total,XPRT-TRD-VL,209945.098
2017,HRV,RUS,Total,XPRT-TRD-VL,200930.488
2018,HRV,RUS,Total,XPRT-TRD-VL,174791.676
2019,HRV,RUS,Total,XPRT-TRD-VL,173586.782
2020,HRV,RUS,Total,XPRT-TRD-VL,201493.89
2021,HRV,RUS,Total,XPRT-TRD-VL,242073.951
2022,HRV,RUS,Total,XPRT-TRD-VL,189924.461
2002,HRV,ESP,Total,XPRT-TRD-VL,35527.308
2003,HRV,ESP,Total,XPRT-TRD-VL,39118.096
2004,HRV,ESP,Total,XPRT-TRD-VL,41955.562
2005,HRV,ESP,Total,XPRT-TRD-VL,55297.948
2006,HRV,ESP,Total,XPRT-TRD-VL,72212.926
2007,HRV,ESP,Total,XPRT-TRD-VL,76923.486
2008,HRV,ESP,Total,XPRT-TRD-VL,80371.906
2009,HRV,ESP,Total,XPRT-TRD-VL,69535.336
2010,HRV,ESP,Total,XPRT-TRD-VL,79052.956
2011,HRV,ESP,Total,XPRT-TRD-VL,73065.878
2012,HRV,ESP,Total,XPRT-TRD-VL,53679.476
2013,HRV,ESP,Total,XPRT-TRD-VL,73727.61
2014,HRV,ESP,Total,XPRT-TRD-VL,179588.209
2015,HRV,ESP,Total,XPRT-TRD-VL,220991.38
2016,HRV,ESP,Total,XPRT-TRD-VL,219572.46
2017,HRV,ESP,Total,XPRT-TRD-VL,244386.112
2018,HRV,ESP,Total,XPRT-TRD-VL,281078.733
2019,HRV,ESP,Total,XPRT-TRD-VL,298647.952
2020,HRV,ESP,Total,XPRT-TRD-VL,289210.602
2021,HRV,ESP,Total,XPRT-TRD-VL,330007.501
2022,HRV,ESP,Total,XPRT-TRD-VL,429964.719
2002,HRV,BEL,Total,XPRT-TRD-VL,50893.829
2003,HRV,BEL,Total,XPRT-TRD-VL,43043.238
2004,HRV,BEL,Total,XPRT-TRD-VL,60573.223
2005,HRV,BEL,Total,XPRT-TRD-VL,60820.883
2006,HRV,BEL,Total,XPRT-TRD-VL,58372.504
2007,HRV,BEL,Total,XPRT-TRD-VL,77447.027
2008,HRV,BEL,Total,XPRT-TRD-VL,88835.934
2009,HRV,BEL,Total,XPRT-TRD-VL,66384.354
2010,HRV,BEL,Total,XPRT-TRD-VL,91010.566
2011,HRV,BEL,Total,XPRT-TRD-VL,122011.936
2012,HRV,BEL,Total,XPRT-TRD-VL,136850.246
2013,HRV,BEL,Total,XPRT-TRD-VL,115589.478
2014,HRV,BEL,Total,XPRT-TRD-VL,184491.354
2015,HRV,BEL,Total,XPRT-TRD-VL,170264.918
2016,HRV,BEL,Total,XPRT-TRD-VL,144861.67
2017,HRV,BEL,Total,XPRT-TRD-VL,275580.421
2018,HRV,BEL,Total,XPRT-TRD-VL,308420.587
2019,HRV,BEL,Total,XPRT-TRD-VL,289342.658
2020,HRV,BEL,Total,XPRT-TRD-VL,304971.182
2021,HRV,BEL,Total,XPRT-TRD-VL,301868.7
2022,HRV,BEL,Total,XPRT-TRD-VL,244946.362
2002,HRV,CHE,Total,XPRT-TRD-VL,32453.395
2003,HRV,CHE,Total,XPRT-TRD-VL,39937.833
2004,HRV,CHE,Total,XPRT-TRD-VL,76451.312
2005,HRV,CHE,Total,XPRT-TRD-VL,84432.147
2006,HRV,CHE,Total,XPRT-TRD-VL,126923.537
2007,HRV,CHE,Total,XPRT-TRD-VL,138530.466
2008,HRV,CHE,Total,XPRT-TRD-VL,139107.402
2009,HRV,CHE,Total,XPRT-TRD-VL,155408.004
2010,HRV,CHE,Total,XPRT-TRD-VL,109141.243
2011,HRV,CHE,Total,XPRT-TRD-VL,124723.195
2012,HRV,CHE,Total,XPRT-TRD-VL,104264.621
2013,HRV,CHE,Total,XPRT-TRD-VL,147223.922
2014,HRV,CHE,Total,XPRT-TRD-VL,164343.835
2015,HRV,CHE,Total,XPRT-TRD-VL,148275.396
2016,HRV,CHE,Total,XPRT-TRD-VL,147528.974
2017,HRV,CHE,Total,XPRT-TRD-VL,178634.389
2018,HRV,CHE,Total,XPRT-TRD-VL,214680.051
2019,HRV,CHE,Total,XPRT-TRD-VL,227482.275
2020,HRV,CHE,Total,XPRT-TRD-VL,256313.572
2021,HRV,CHE,Total,XPRT-TRD-VL,311798.421
2022,HRV,CHE,Total,XPRT-TRD-VL,317725.272
2002,HRV,IND,Total,XPRT-TRD-VL,1468.616
2003,HRV,IND,Total,XPRT-TRD-VL,8299.863
2004,HRV,IND,Total,XPRT-TRD-VL,2152.471
2005,HRV,IND,Total,XPRT-TRD-VL,3061.346
2006,HRV,IND,Total,XPRT-TRD-VL,3757.207
2007,HRV,IND,Total,XPRT-TRD-VL,7598.731
2008,HRV,IND,Total,XPRT-TRD-VL,10043.803
2009,HRV,IND,Total,XPRT-TRD-VL,31860.665
2010,HRV,IND,Total,XPRT-TRD-VL,31220.588
2011,HRV,IND,Total,XPRT-TRD-VL,32713.324
2012,HRV,IND,Total,XPRT-TRD-VL,21371.552
2013,HRV,IND,Total,XPRT-TRD-VL,9154.229
2014,HRV,IND,Total,XPRT-TRD-VL,18093.537
2015,HRV,IND,Total,XPRT-TRD-VL,19364.788
2016,HRV,IND,Total,XPRT-TRD-VL,12241.463
2017,HRV,IND,Total,XPRT-TRD-VL,17001.182
2018,HRV,IND,Total,XPRT-TRD-VL,13055.732
2019,HRV,IND,Total,XPRT-TRD-VL,44669.184
2020,HRV,IND,Total,XPRT-TRD-VL,20117.926
2021,HRV,IND,Total,XPRT-TRD-VL,32672.396
2022,HRV,IND,Total,XPRT-TRD-VL,31730.935
2002,HRV,BRA,Total,XPRT-TRD-VL,2161.349
2003,HRV,BRA,Total,XPRT-TRD-VL,2736.73
2004,HRV,BRA,Total,XPRT-TRD-VL,1060.717
2005,HRV,BRA,Total,XPRT-TRD-VL,4825.816
2006,HRV,BRA,Total,XPRT-TRD-VL,6940.619
2007,HRV,BRA,Total,XPRT-TRD-VL,8084.446
2008,HRV,BRA,Total,XPRT-TRD-VL,7401.736
2009,HRV,BRA,Total,XPRT-TRD-VL,13396.3
2010,HRV,BRA,Total,XPRT-TRD-VL,16810.08
2011,HRV,BRA,Total,XPRT-TRD-VL,29335.456
2012,HRV,BRA,Total,XPRT-TRD-VL,26674.875
2013,HRV,BRA,Total,XPRT-TRD-VL,26807.004
2014,HRV,BRA,Total,XPRT-TRD-VL,13651.298
2015,HRV,BRA,Total,XPRT-TRD-VL,14456.997
2016,HRV,BRA,Total,XPRT-TRD-VL,4404.083
2017,HRV,BRA,Total,XPRT-TRD-VL,8147.338
2018,HRV,BRA,Total,XPRT-TRD-VL,12035.363
2019,HRV,BRA,Total,XPRT-TRD-VL,14176.118
2020,HRV,BRA,Total,XPRT-TRD-VL,11343.141
2021,HRV,BRA,Total,XPRT-TRD-VL,18387.115
2022,HRV,BRA,Total,XPRT-TRD-VL,11537.887
2002,HRV,AUS,Total,XPRT-TRD-VL,5595.038
2003,HRV,AUS,Total,XPRT-TRD-VL,7314.929
2004,HRV,AUS,Total,XPRT-TRD-VL,11318.747
2005,HRV,AUS,Total,XPRT-TRD-VL,12496.768
2006,HRV,AUS,Total,XPRT-TRD-VL,10862.455
2007,HRV,AUS,Total,XPRT-TRD-VL,13719.804
2008,HRV,AUS,Total,XPRT-TRD-VL,16181.749
2009,HRV,AUS,Total,XPRT-TRD-VL,25029.61
2010,HRV,AUS,Total,XPRT-TRD-VL,22595.716
2011,HRV,AUS,Total,XPRT-TRD-VL,19628.221
2012,HRV,AUS,Total,XPRT-TRD-VL,25158.466
2013,HRV,AUS,Total,XPRT-TRD-VL,16242.08
2014,HRV,AUS,Total,XPRT-TRD-VL,14964.869
2015,HRV,AUS,Total,XPRT-TRD-VL,17664.091
2016,HRV,AUS,Total,XPRT-TRD-VL,26258.834
2017,HRV,AUS,Total,XPRT-TRD-VL,21568.922
2018,HRV,AUS,Total,XPRT-TRD-VL,21460.043
2019,HRV,AUS,Total,XPRT-TRD-VL,20837.372
2020,HRV,AUS,Total,XPRT-TRD-VL,21576.105
2021,HRV,AUS,Total,XPRT-TRD-VL,22493.505
2022,HRV,AUS,Total,XPRT-TRD-VL,24923.619
2002,HRV,THA,Total,XPRT-TRD-VL,260.765
2003,HRV,THA,Total,XPRT-TRD-VL,716.493
2004,HRV,THA,Total,XPRT-TRD-VL,1109.095
2005,HRV,THA,Total,XPRT-TRD-VL,1436.026
2006,HRV,THA,Total,XPRT-TRD-VL,1823.002
2007,HRV,THA,Total,XPRT-TRD-VL,390.38
2008,HRV,THA,Total,XPRT-TRD-VL,1062.534
2009,HRV,THA,Total,XPRT-TRD-VL,936.303
2010,HRV,THA,Total,XPRT-TRD-VL,513.229
2011,HRV,THA,Total,XPRT-TRD-VL,4618.924
2012,HRV,THA,Total,XPRT-TRD-VL,2950.162
2013,HRV,THA,Total,XPRT-TRD-VL,3743.39
2014,HRV,THA,Total,XPRT-TRD-VL,6406.009
2015,HRV,THA,Total,XPRT-TRD-VL,2368.717
2016,HRV,THA,Total,XPRT-TRD-VL,6839.859
2017,HRV,THA,Total,XPRT-TRD-VL,6075.548
2018,HRV,THA,Total,XPRT-TRD-VL,14937.167
2019,HRV,THA,Total,XPRT-TRD-VL,9151.489
2020,HRV,THA,Total,XPRT-TRD-VL,2471.563
2021,HRV,THA,Total,XPRT-TRD-VL,4506.288
2022,HRV,THA,Total,XPRT-TRD-VL,6432.478
2002,HRV,POL,Total,XPRT-TRD-VL,20357.893
2003,HRV,POL,Total,XPRT-TRD-VL,30414.126
2004,HRV,POL,Total,XPRT-TRD-VL,42293.325
2005,HRV,POL,Total,XPRT-TRD-VL,53106.612
2006,HRV,POL,Total,XPRT-TRD-VL,108277.632
2007,HRV,POL,Total,XPRT-TRD-VL,118641.098
2008,HRV,POL,Total,XPRT-TRD-VL,141370.409
2009,HRV,POL,Total,XPRT-TRD-VL,113625.43
2010,HRV,POL,Total,XPRT-TRD-VL,118994.869
2011,HRV,POL,Total,XPRT-TRD-VL,143708.883
2012,HRV,POL,Total,XPRT-TRD-VL,126272.784
2013,HRV,POL,Total,XPRT-TRD-VL,143675.341
2014,HRV,POL,Total,XPRT-TRD-VL,188122.773
2015,HRV,POL,Total,XPRT-TRD-VL,197381.47
2016,HRV,POL,Total,XPRT-TRD-VL,185174.03
2017,HRV,POL,Total,XPRT-TRD-VL,224699.428
2018,HRV,POL,Total,XPRT-TRD-VL,261540.758
2019,HRV,POL,Total,XPRT-TRD-VL,273520.046
2020,HRV,POL,Total,XPRT-TRD-VL,320631.408
2021,HRV,POL,Total,XPRT-TRD-VL,453428.384
2022,HRV,POL,Total,XPRT-TRD-VL,535126.64
2002,HRV,AUT,Total,XPRT-TRD-VL,365720.439
2003,HRV,AUT,Total,XPRT-TRD-VL,479385.546
2004,HRV,AUT,Total,XPRT-TRD-VL,756565.615
2005,HRV,AUT,Total,XPRT-TRD-VL,628296.331
2006,HRV,AUT,Total,XPRT-TRD-VL,626876.235
2007,HRV,AUT,Total,XPRT-TRD-VL,755712.203
2008,HRV,AUT,Total,XPRT-TRD-VL,815658.284
2009,HRV,AUT,Total,XPRT-TRD-VL,565097.492
2010,HRV,AUT,Total,XPRT-TRD-VL,624280.045
2011,HRV,AUT,Total,XPRT-TRD-VL,762140.311
2012,HRV,AUT,Total,XPRT-TRD-VL,808067.647
2013,HRV,AUT,Total,XPRT-TRD-VL,797359.889
2014,HRV,AUT,Total,XPRT-TRD-VL,842623.706
2015,HRV,AUT,Total,XPRT-TRD-VL,840876.574
2016,HRV,AUT,Total,XPRT-TRD-VL,873564.267
2017,HRV,AUT,Total,XPRT-TRD-VL,988057.115
2018,HRV,AUT,Total,XPRT-TRD-VL,1110628.167
2019,HRV,AUT,Total,XPRT-TRD-VL,1008126.062
2020,HRV,AUT,Total,XPRT-TRD-VL,975656.936
2021,HRV,AUT,Total,XPRT-TRD-VL,1268106.934
2022,HRV,AUT,Total,XPRT-TRD-VL,1346412.898
2002,HRV,SWE,Total,XPRT-TRD-VL,23065.398
2003,HRV,SWE,Total,XPRT-TRD-VL,45846.02
2004,HRV,SWE,Total,XPRT-TRD-VL,110462.656
2005,HRV,SWE,Total,XPRT-TRD-VL,79807.139
2006,HRV,SWE,Total,XPRT-TRD-VL,227284.648
2007,HRV,SWE,Total,XPRT-TRD-VL,147280.731
2008,HRV,SWE,Total,XPRT-TRD-VL,70024.348
2009,HRV,SWE,Total,XPRT-TRD-VL,45493.249
2010,HRV,SWE,Total,XPRT-TRD-VL,60600.429
2011,HRV,SWE,Total,XPRT-TRD-VL,63886.355
2012,HRV,SWE,Total,XPRT-TRD-VL,59807.406
2013,HRV,SWE,Total,XPRT-TRD-VL,76865.575
2014,HRV,SWE,Total,XPRT-TRD-VL,100588.958
2015,HRV,SWE,Total,XPRT-TRD-VL,78332.643
2016,HRV,SWE,Total,XPRT-TRD-VL,139888.136
2017,HRV,SWE,Total,XPRT-TRD-VL,133240.582
2018,HRV,SWE,Total,XPRT-TRD-VL,125269.264
2019,HRV,SWE,Total,XPRT-TRD-VL,132568.795
2020,HRV,SWE,Total,XPRT-TRD-VL,162049.793
2021,HRV,SWE,Total,XPRT-TRD-VL,163789.013
2022,HRV,SWE,Total,XPRT-TRD-VL,224610.867
2002,HRV,CZE,Total,XPRT-TRD-VL,39972.473
2003,HRV,CZE,Total,XPRT-TRD-VL,45866.195
2004,HRV,CZE,Total,XPRT-TRD-VL,50082.928
2005,HRV,CZE,Total,XPRT-TRD-VL,76761.634
2006,HRV,CZE,Total,XPRT-TRD-VL,116744.678
2007,HRV,CZE,Total,XPRT-TRD-VL,137417.951
2008,HRV,CZE,Total,XPRT-TRD-VL,148096.69
2009,HRV,CZE,Total,XPRT-TRD-VL,112347.137
2010,HRV,CZE,Total,XPRT-TRD-VL,105507.822
2011,HRV,CZE,Total,XPRT-TRD-VL,131722.115
2012,HRV,CZE,Total,XPRT-TRD-VL,134451.662
2013,HRV,CZE,Total,XPRT-TRD-VL,175935.787
2014,HRV,CZE,Total,XPRT-TRD-VL,212274.496
2015,HRV,CZE,Total,XPRT-TRD-VL,166593.472
2016,HRV,CZE,Total,XPRT-TRD-VL,195843.134
2017,HRV,CZE,Total,XPRT-TRD-VL,278191.546
2018,HRV,CZE,Total,XPRT-TRD-VL,290676.788
2019,HRV,CZE,Total,XPRT-TRD-VL,263283.909
2020,HRV,CZE,Total,XPRT-TRD-VL,282598.727
2021,HRV,CZE,Total,XPRT-TRD-VL,334159.75
2022,HRV,CZE,Total,XPRT-TRD-VL,366008.027
2002,HRV,TUR,Total,XPRT-TRD-VL,9576.163
2003,HRV,TUR,Total,XPRT-TRD-VL,21279.181
2004,HRV,TUR,Total,XPRT-TRD-VL,72204.369
2005,HRV,TUR,Total,XPRT-TRD-VL,82718.399
2006,HRV,TUR,Total,XPRT-TRD-VL,64660.915
2007,HRV,TUR,Total,XPRT-TRD-VL,66606.738
2008,HRV,TUR,Total,XPRT-TRD-VL,88314.64
2009,HRV,TUR,Total,XPRT-TRD-VL,140538.077
2010,HRV,TUR,Total,XPRT-TRD-VL,112362.443
2011,HRV,TUR,Total,XPRT-TRD-VL,242509.087
2012,HRV,TUR,Total,XPRT-TRD-VL,153518.281
2013,HRV,TUR,Total,XPRT-TRD-VL,173325.699
2014,HRV,TUR,Total,XPRT-TRD-VL,110708.26
2015,HRV,TUR,Total,XPRT-TRD-VL,104433.599
2016,HRV,TUR,Total,XPRT-TRD-VL,120655.719
2017,HRV,TUR,Total,XPRT-TRD-VL,171621.574
2018,HRV,TUR,Total,XPRT-TRD-VL,123075.49
2019,HRV,TUR,Total,XPRT-TRD-VL,159101.787
2020,HRV,TUR,Total,XPRT-TRD-VL,209652.817
2021,HRV,TUR,Total,XPRT-TRD-VL,318871.321
2022,HRV,TUR,Total,XPRT-TRD-VL,371331.724
2002,HRV,HUN,Total,XPRT-TRD-VL,82875.396
2003,HRV,HUN,Total,XPRT-TRD-VL,80506.219
2004,HRV,HUN,Total,XPRT-TRD-VL,103229.202
2005,HRV,HUN,Total,XPRT-TRD-VL,137493.41
2006,HRV,HUN,Total,XPRT-TRD-VL,171945.973
2007,HRV,HUN,Total,XPRT-TRD-VL,269650.933
2008,HRV,HUN,Total,XPRT-TRD-VL,339444.1
2009,HRV,HUN,Total,XPRT-TRD-VL,185184.556
2010,HRV,HUN,Total,XPRT-TRD-VL,264358.329
2011,HRV,HUN,Total,XPRT-TRD-VL,335431.092
2012,HRV,HUN,Total,XPRT-TRD-VL,313159.929
2013,HRV,HUN,Total,XPRT-TRD-VL,306324.829
2014,HRV,HUN,Total,XPRT-TRD-VL,479095.734
2015,HRV,HUN,Total,XPRT-TRD-VL,462233.288
2016,HRV,HUN,Total,XPRT-TRD-VL,523075.391
2017,HRV,HUN,Total,XPRT-TRD-VL,530472.159
2018,HRV,HUN,Total,XPRT-TRD-VL,588334.126
2019,HRV,HUN,Total,XPRT-TRD-VL,705740.712
2020,HRV,HUN,Total,XPRT-TRD-VL,1218002.612
2021,HRV,HUN,Total,XPRT-TRD-VL,1799520.385
2022,HRV,HUN,Total,XPRT-TRD-VL,2845877.322
2002,HRV,DNK,Total,XPRT-TRD-VL,10935.485
2003,HRV,DNK,Total,XPRT-TRD-VL,16520.072
2004,HRV,DNK,Total,XPRT-TRD-VL,19709.083
2005,HRV,DNK,Total,XPRT-TRD-VL,40087.325
2006,HRV,DNK,Total,XPRT-TRD-VL,32704.978
2007,HRV,DNK,Total,XPRT-TRD-VL,32791.379
2008,HRV,DNK,Total,XPRT-TRD-VL,42033.741
2009,HRV,DNK,Total,XPRT-TRD-VL,23733.47
2010,HRV,DNK,Total,XPRT-TRD-VL,30730.531
2011,HRV,DNK,Total,XPRT-TRD-VL,34388.511
2012,HRV,DNK,Total,XPRT-TRD-VL,41563.51
2013,HRV,DNK,Total,XPRT-TRD-VL,40688.35
2014,HRV,DNK,Total,XPRT-TRD-VL,44829.001
2015,HRV,DNK,Total,XPRT-TRD-VL,69912.189
2016,HRV,DNK,Total,XPRT-TRD-VL,40991.344
2017,HRV,DNK,Total,XPRT-TRD-VL,52950.534
2018,HRV,DNK,Total,XPRT-TRD-VL,62156.33
2019,HRV,DNK,Total,XPRT-TRD-VL,62616.988
2020,HRV,DNK,Total,XPRT-TRD-VL,70020.99
2021,HRV,DNK,Total,XPRT-TRD-VL,103706.792
2022,HRV,DNK,Total,XPRT-TRD-VL,129556.539
2002,HRV,NOR,Total,XPRT-TRD-VL,5192.1
2003,HRV,NOR,Total,XPRT-TRD-VL,7547.96
2004,HRV,NOR,Total,XPRT-TRD-VL,6637.631
2005,HRV,NOR,Total,XPRT-TRD-VL,11822.842
2006,HRV,NOR,Total,XPRT-TRD-VL,16987.283
2007,HRV,NOR,Total,XPRT-TRD-VL,13362.699
2008,HRV,NOR,Total,XPRT-TRD-VL,31080.015
2009,HRV,NOR,Total,XPRT-TRD-VL,22429.545
2010,HRV,NOR,Total,XPRT-TRD-VL,26097.086
2011,HRV,NOR,Total,XPRT-TRD-VL,204306.124
2012,HRV,NOR,Total,XPRT-TRD-VL,56022.759
2013,HRV,NOR,Total,XPRT-TRD-VL,62526.849
2014,HRV,NOR,Total,XPRT-TRD-VL,73106.563
2015,HRV,NOR,Total,XPRT-TRD-VL,55648.812
2016,HRV,NOR,Total,XPRT-TRD-VL,62220.798
2017,HRV,NOR,Total,XPRT-TRD-VL,75792.68
2018,HRV,NOR,Total,XPRT-TRD-VL,87297.864
2019,HRV,NOR,Total,XPRT-TRD-VL,67767.891
2020,HRV,NOR,Total,XPRT-TRD-VL,59375.777
2021,HRV,NOR,Total,XPRT-TRD-VL,84691.67
2022,HRV,NOR,Total,XPRT-TRD-VL,90083.856
2002,HRV,IRL,Total,XPRT-TRD-VL,37425.336
2003,HRV,IRL,Total,XPRT-TRD-VL,30252.074
2004,HRV,IRL,Total,XPRT-TRD-VL,27749.863
2005,HRV,IRL,Total,XPRT-TRD-VL,21883.358
2006,HRV,IRL,Total,XPRT-TRD-VL,26829.774
2007,HRV,IRL,Total,XPRT-TRD-VL,17303.338
2008,HRV,IRL,Total,XPRT-TRD-VL,20774.795
2009,HRV,IRL,Total,XPRT-TRD-VL,18988.48
2010,HRV,IRL,Total,XPRT-TRD-VL,19291.23
2011,HRV,IRL,Total,XPRT-TRD-VL,8614.797
2012,HRV,IRL,Total,XPRT-TRD-VL,9967.515
2013,HRV,IRL,Total,XPRT-TRD-VL,13158.604
2014,HRV,IRL,Total,XPRT-TRD-VL,17898.917
2015,HRV,IRL,Total,XPRT-TRD-VL,26645.462
2016,HRV,IRL,Total,XPRT-TRD-VL,37288.481
2017,HRV,IRL,Total,XPRT-TRD-VL,50276.906
2018,HRV,IRL,Total,XPRT-TRD-VL,31571.935
2019,HRV,IRL,Total,XPRT-TRD-VL,49684.227
2020,HRV,IRL,Total,XPRT-TRD-VL,42606.585
2021,HRV,IRL,Total,XPRT-TRD-VL,59585.403
2022,HRV,IRL,Total,XPRT-TRD-VL,70564.429
2002,HRV,MYS,Total,XPRT-TRD-VL,805.279
2003,HRV,MYS,Total,XPRT-TRD-VL,8686.641
2004,HRV,MYS,Total,XPRT-TRD-VL,1306.224
2005,HRV,MYS,Total,XPRT-TRD-VL,2725.413
2006,HRV,MYS,Total,XPRT-TRD-VL,2731.726
2007,HRV,MYS,Total,XPRT-TRD-VL,3714.065
2008,HRV,MYS,Total,XPRT-TRD-VL,4761.63
2009,HRV,MYS,Total,XPRT-TRD-VL,965.542
2010,HRV,MYS,Total,XPRT-TRD-VL,1731.628
2011,HRV,MYS,Total,XPRT-TRD-VL,1223.452
2012,HRV,MYS,Total,XPRT-TRD-VL,3515.437
2013,HRV,MYS,Total,XPRT-TRD-VL,4085.816
2014,HRV,MYS,Total,XPRT-TRD-VL,2886.611
2015,HRV,MYS,Total,XPRT-TRD-VL,4633.653
2016,HRV,MYS,Total,XPRT-TRD-VL,15243.562
2017,HRV,MYS,Total,XPRT-TRD-VL,11293.389
2018,HRV,MYS,Total,XPRT-TRD-VL,2633.074
2019,HRV,MYS,Total,XPRT-TRD-VL,9053.339
2020,HRV,MYS,Total,XPRT-TRD-VL,4967.889
2021,HRV,MYS,Total,XPRT-TRD-VL,23800.83
2022,HRV,MYS,Total,XPRT-TRD-VL,3011.922
2002,HRV,IDN,Total,XPRT-TRD-VL,692.365
2003,HRV,IDN,Total,XPRT-TRD-VL,2012.629
2004,HRV,IDN,Total,XPRT-TRD-VL,1196.203
2005,HRV,IDN,Total,XPRT-TRD-VL,2692.502
2006,HRV,IDN,Total,XPRT-TRD-VL,3529.374
2007,HRV,IDN,Total,XPRT-TRD-VL,1881.929
2008,HRV,IDN,Total,XPRT-TRD-VL,5899.301
2009,HRV,IDN,Total,XPRT-TRD-VL,6258.669
2010,HRV,IDN,Total,XPRT-TRD-VL,10089.642
2011,HRV,IDN,Total,XPRT-TRD-VL,14979.531
2012,HRV,IDN,Total,XPRT-TRD-VL,9455.072
2013,HRV,IDN,Total,XPRT-TRD-VL,7828.865
2014,HRV,IDN,Total,XPRT-TRD-VL,8540.245
2015,HRV,IDN,Total,XPRT-TRD-VL,5775.578
2016,HRV,IDN,Total,XPRT-TRD-VL,15448.959
2017,HRV,IDN,Total,XPRT-TRD-VL,16785.232
2018,HRV,IDN,Total,XPRT-TRD-VL,10807.427
2019,HRV,IDN,Total,XPRT-TRD-VL,11991.845
2020,HRV,IDN,Total,XPRT-TRD-VL,5869.39
2021,HRV,IDN,Total,XPRT-TRD-VL,9898.458
2022,HRV,IDN,Total,XPRT-TRD-VL,9126.044
2002,HRV,FIN,Total,XPRT-TRD-VL,5061.564
2003,HRV,FIN,Total,XPRT-TRD-VL,12470.979
2004,HRV,FIN,Total,XPRT-TRD-VL,8765.398
2005,HRV,FIN,Total,XPRT-TRD-VL,11527.547
2006,HRV,FIN,Total,XPRT-TRD-VL,12873.762
2007,HRV,FIN,Total,XPRT-TRD-VL,16302.646
2008,HRV,FIN,Total,XPRT-TRD-VL,22163.55
2009,HRV,FIN,Total,XPRT-TRD-VL,17427.812
2010,HRV,FIN,Total,XPRT-TRD-VL,16829.157
2011,HRV,FIN,Total,XPRT-TRD-VL,28905.998
2012,HRV,FIN,Total,XPRT-TRD-VL,30398.533
2013,HRV,FIN,Total,XPRT-TRD-VL,23812.705
2014,HRV,FIN,Total,XPRT-TRD-VL,32735.74
2015,HRV,FIN,Total,XPRT-TRD-VL,23612.602
2016,HRV,FIN,Total,XPRT-TRD-VL,23724.676
2017,HRV,FIN,Total,XPRT-TRD-VL,37275.455
2018,HRV,FIN,Total,XPRT-TRD-VL,65130.587
2019,HRV,FIN,Total,XPRT-TRD-VL,27015.048
